source,source_id,name,aliases,raw_classes,piru_category,default_route,routes,units,dose_threshold,dose_light,dose_common,dose_strong,dose_heavy,onset,peak,total_duration,half_life_min,mechanism_summary,effects,indications,contraindications,regulatory_status,cas_no,chemical_formula,tags,sources_count,notes
pyrls,639e391cfcae6920598b534d,Finasteride,Proscar; Propecia,5 Alpha-Reductase Inhibitor,Other,oral,oral,,,,,,,,,,,Inhibits the Type II 5 alpha-reductase enzyme blocking conversion of testosterone to dihydrotestosterone (DHT). Over time this results in the shrinking of the prostate and improvement in urinary flow. Decreases in scalp and serum DHT concentrations appear to interrupt male pattern baldness (androgenetic alopecia).,,"Treatment, as monotherapy , of symptomatic benign prostatic hyperplasia (BPH) in men with an enlarged prostate to: Improve symptoms Reduce the risk of acute urinary retention Reduce the risk of the need for BPH-related surgery; Treatment, in combination with the alpha-blocker, doxazosin, to reduce the risk of symptomatic progression of BPH; Treatment of male pattern hair loss (androgenetic alopecia) in men only",Women who are pregnant or who have potential to become pregnant; Hypersensitivity to finasteride or any formulation ingredients,rx; Prescription only,,,Tablet; 5 Alpha-Reductase Inhibitor,7,
pyrls,639e391cfcae6920598b534e,Dutasteride,Avodart,5 Alpha-Reductase Inhibitor,Other,oral,oral,,,,,,,,,,,Inhibits the Type II 5 alpha-reductase enzyme blocking conversion of testosterone to dihydrotestosterone (DHT). Over time this results in the shrinking of the prostate and improvement in urinary flow.,,"Treatment, as monotherapy , of symptomatic benign prostatic hyperplasia (BPH) in men with an enlarged prostate to: Improve symptoms Reduce the risk of acute urinary retention Reduce the risk of the need for BPH-related surgery; Treatment, in combination with the alpha-blocker, tamsulosin, to reduce the risk of symptomatic progression of BPH","Women who are pregnant or who have potential to become pregnant; Hypersensitivity to dutasteride, other 5 alpha-reductase inhibitors, or any formulation ingredients",rx; Prescription only,,,Capsule; 5 Alpha-Reductase Inhibitor,3,
pyrls,639e391cfcae6920598b534f,Dutasteride-Tamsulosin,Jalyn,5 Alpha-Reductase Inhibitor,Other,oral,oral,,,,,,,,,,,Dutasteride : Inhibits the Type II 5 alpha-reductase enzyme blocking conversion of testosterone to dihydrotestosterone (DHT). Over time this results in the shrinking of the prostate and improvement in urinary flow. Tamsulosin : Selectively blocks alpha-1 adrenergic receptors in the prostate resulting in effects including relaxation of smooth muscle around the bladder neck (improving urinary flow).,,Treatment of symptomatic benign prostatic hyperplasia (BPH) in men with an enlarged prostate,"Women who are pregnant; Women of childbearing potential; Pediatric patients; Hypersensitivity to dutasteride, other 5-alpha-reductase inhibitors, tamsulosin, or any formulation ingredients",rx; Prescription only,,,Capsule; 5 Alpha-Reductase Inhibitor,2,
pyrls,639e391cfcae6920598b5350,Sildenafil,Viagra; Revatio,Phosphodiesterase-5 Inhibitor,Other,oral,oral,,,,,,,,,,,"Inhibits cGMP specific phosphodiesterase type-5 (PDE-5) enzymes from degrading cyclic guanosine monophosphate (cGMP) . Sexual stimulation creates a release of nitric oxide, which increases cGMP that causes smooth muscle relaxation allowing blood flow into the penis to produce an erection. This same effect in the pulmonary vascular bed leads to vasodilation for the treatment of pulmonary arterial hypertension.",,Treatment of erectile dysfunction; Treatment of pulmonary arterial hypertension (WHO group I) in adults to improve exercise ability and delay clinical worsening; efficacy established predominately in patients with NYHA functional class II and III symptoms and idiopathic etiology (71%) or associated with connective tissue disease (CTD) (25%),"Regular or intermittent use of organic nitrates or nitrites in any form (e.g. nitroglycerin, isosorbide); Concomitant use of a guanylate cyclase stimulator (e.g. riociguat); Hypersensitivity to sildenafil or any formulation ingredients",rx; Prescription only,,,"Tablet, Oral reconstituted suspension; Phosphodiesterase-5 Inhibitor",5,
pyrls,639e391cfcae6920598b5351,Tadalafil,Cialis; Adcirca; Alyq,Phosphodiesterase-5 Inhibitor,Other,oral,oral,,,,,,,,,,,"Inhibits cGMP specific phosphodiesterase type-5 (PDE-5) enzymes from degrading cyclic guanosine monophosphate (cGMP) . Sexual stimulation creates a release of nitric oxide, which increases cGMP that causes smooth muscle relaxation allowing blood flow into the penis to produce an erection. This same effect in the pulmonary vascular bed leads to vasodilation for the treatment of pulmonary arterial hypertension. This effect is also observed in the smooth muscle of the prostate, the bladder and their vascular supply, although the exact mechanism for reducing BPH symptoms has not been established.",,Treatment of erectile dysfunction (ED); Treatment of the signs and symptoms of benign prostatic hyperplasia (BPH); Treatment of ED and the signs and symptoms of BPH; Treatment of pulmonary arterial hypertension (WHO group I) to improve exercise ability and delay clinical worsening; efficacy established predominately in patients with NYHA functional class II and III symptoms and etiologies of idiopathic or heritable PAH (61%) or PAH associated with connective tissue diseases (23%),"Regular or intermittent use of organic nitrates or nitrites in any form (e.g. nitroglycerin, isosorbide); Concomitant use of a guanylate cyclase stimulator (e.g. riociguat); Hypersensitivity to tadalafil or any formulation ingredients",rx; Prescription only,,,Tablet; Phosphodiesterase-5 Inhibitor,6,
pyrls,639e391cfcae6920598b5352,Vardenafil,Levitra; Staxyn,Phosphodiesterase-5 Inhibitor,Other,oral,oral,,,,,,,,,,,"Inhibits cGMP specific phosphodiesterase type-5 (PDE-5) enzymes from degrading cyclic guanosine monophosphate (cGMP) . Sexual stimulation creates a release of nitric oxide, which increases cGMP that causes smooth muscle relaxation allowing blood flow into the penis to produce an erection.",,Treatment of erectile dysfunction,"Regular or intermittent use of organic nitrates or nitrites in any form (e.g. nitroglycerin, isosorbide); Concomitant use of a guanylate cyclase stimulator (e.g. riociguat); Hypersensitivity to vardenafil or any formulation ingredients",rx; Prescription only,,,"Tablet, orally disintegrating tablet; Phosphodiesterase-5 Inhibitor",4,
pyrls,639e391cfcae6920598b5353,Avanafil,Stendra,Phosphodiesterase-5 Inhibitor,Other,oral,oral,,,,,,,,,,,"Inhibits cGMP specific phosphodiesterase type-5 (PDE-5) enzymes from degrading cyclic guanosine monophosphate (cGMP) . Sexual stimulation creates a release of nitric oxide, which increases cGMP that causes smooth muscle relaxation allowing blood flow into the penis to produce an erection.",,Treatment of erectile dysfunction,"Regular or intermittent use of organic nitrates or nitrites in any form (e.g. nitroglycerin, isosorbide); In a patient who has taken avanafil, where nitrate administration is deemed medically necessary in a life-threatening situation, at least 12 hours should elapse after the last dose of avanafil before nitrate administration is considered. In such circumstances, nitrates should only be administered under close medical supervision with appropriate hemodynamic monitoring; Concomitant use of a guanylate cyclase stimulator (e.g. riociguat); Hypersensitivity to avanafil or any formulation ingredients",rx; Prescription only,,,Tablet; Phosphodiesterase-5 Inhibitor,3,
pyrls,639e391cfcae6920598b5354,Flibanserin,Addyi,5-HT1A Agonist; 5-HT2A Antagonist,Other,oral,oral,,,,,,,,,,,"Flibanserin demonstrates notable 5-HT1A agonist and 5-HT2A antagonist activity, as well as moderate antagonist activity towards the 5-HT2B, 5-HT2C, and dopamine D4 receptors. The mechanism of action in the treatment of hypoactive sexual desire disorder is unknown.",,"Treatment of premenopausal women with acquired, generalized hypoactive sexual desire disorder (HSDD)",Concomitant use with moderate or strong CYP3A4 inhibitors; In patients with hepatic impairment; Hypersensitivity to flibanserin or any formulation ingredients,rx; Prescription only,,,Tablet; 5-HT1A Agonist; 5-HT2A Antagonist,3,
pyrls,639e391cfcae6920598b5355,Acyclovir,Zovirax,Antiviral,Antimicrobial,oral,oral,,,,,,,,,,,"Acyclovir is a synthetic nucleoside analogue that prevents viral DNA replication in multiple ways: competitive inhibition of viral DNA polymerase, incorporation into and termination of the growing viral DNA chain, and inactivation of the viral DNA polymerase.",,Acute treatment of herpes zoster (shingles); Treatment of initial episodes and the management of recurrent episodes of genital herpes; Treatment of chickenpox (varicella),"Hypersensitivity to acyclovir, valacyclovir or any formulation ingredients",rx; Prescription only,,,"Tablet, capsule, oral suspension; Antiviral",4,
pyrls,639e391cfcae6920598b5356,Valacyclovir,Valtrex,Antiviral,Antimicrobial,oral,oral,,,,,,,,,,,"Valacyclovir is a prodrug of acyclovir, which is a synthetic nucleoside analogue that prevents viral DNA replication in multiple ways: competitive inhibition of viral DNA polymerase, incorporation into and termination of the growing viral DNA chain, and inactivation of the viral DNA polymerase.",,Treatment of cold sores (herpes labialis) in those 12+ years of age; Treatment of herpes zoster (shingles) in immunocompetent adults; Treatment of initial episodes and recurrent episodes of genital herpes in immunocompetent adults; Treatment of chickenpox (varicella) in those between the ages of 2 to 17 years of age,"Hypersensitivity to valacyclovir, acyclovir or any formulation ingredients",rx; Prescription only,,,Tablet; Antiviral,2,
pyrls,639e391cfcae6920598b5357,Famciclovir,Famvir,Antiviral,Antimicrobial,oral,oral,,,,,,,,,,,"Famciclovir is a prodrug of penciclovir that is then converted to penciclovir triphosphate, a compound which prevents viral DNA replication by selective inhibition of viral DNA polymerase.",,Treatment of cold sores (herpes labialis) in immunocompetent and HIV-infected adults; Treatment of initial episodes and recurrent episodes of genital herpes in immunocompetent adults and HIV-infected adults; Treatment of herpes zoster (shingles) in immunocompetent adults,"Hypersensitivity to famciclovir, Denavir (penciclovir cream), or any formulation ingredients",rx; Prescription only,,,Tablet; Antiviral,2,
pyrls,639e391cfcae6920598b5358,Azithromycin,Zithromax,Macrolide Antibiotic,Antimicrobial,oral,oral,,,,,,,,,,,Inhibits protein synthesis by binding to the 23S rRNA of the 50S ribosomal subunit of susceptible microorganisms.,,"Adult Patients Acute bacterial exacerbations of chronic bronchitis due to Haemophilus influenzae , Moraxella catarrhalis, or Streptococcus pneumoniae . Acute bacterial sinusitis due to Haemophilus influenzae , Moraxella catarrhalis. or Streptococcus pneumoniae . Community-acquired pneumonia due to Chlamydophila pneumoniae , Haemophilus influenzae , Mycoplasma pneumoniae, or Streptococcus pneumoniae in patients appropriate for oral therapy. Pharyngitis/tonsillitis caused by Streptococcus pyogenes as an alternative to first-line therapy in individuals who cannot use first-line therapy. Uncomplicated skin and skin structure infections due to Staphylococcus aureus , Streptococcus pyogenes , or Streptococcus agalactiae . Urethritis and cervicitis due to Chlamydia trachomatis or Neisseria gonorrhoeae . Genital ulcer disease in men due to Haemophilus ducreyi (chancroid). Due to the small number of women included in clinical trials, the efficacy of azithromycin in the treatment of chancroid in women has not been established.; Pediatric Patients Acute otitis media (>6 months of age) caused by Haemophilus influenzae , Moraxella catarrhalis, or Streptococcus pneumoniae. Community-acquired pneumonia (>6 months of age) due to Chlamydophila pneumoniae , Haemophilus influenzae , Mycoplasma pneumoniae , or Streptococcus pneumoniae in patients appropriate for oral therapy. Pharyngitis/tonsillitis (>2 years of age) caused by Streptococcus pyogenes as an alternative to first-line therapy in individuals who cannot use first-line therapy.","History of cholestatic jaundice/hepatic dysfunction associated with prior use of azithromycin; Hypersensitivity to azithromycin, erythromycin, any macrolide or ketolide drug, or any formulation ingredients",rx; Prescription only,,,"Tablet, oral suspension; Macrolide Antibiotic",3,
pyrls,639e391cfcae6920598b5359,Clarithromycin,Biaxin,Macrolide Antibiotic,Antimicrobial,oral,oral,,,,,,,,,,,Inhibits protein synthesis by binding to the 23S rRNA of the 50S ribosomal subunit of susceptible microorganisms.,,"Adult Patients Acute Bacterial Exacerbation of Chronic Bronchitis: mild to moderate infections caused by susceptible isolates due to Haemophilus influenzae , Haemophilus parainfluenzae , Moraxella catarrhalis , or Streptococcus pneumoniae Acute Maxillary Sinusitis: mild to moderate infections caused by susceptible isolates due to Haemophilus influenzae , Moraxella catarrhalis , or Streptococcus pneumoniae Community-Acquired Pneumonia: mild to moderate infections caused by susceptible isolates due to Haemophilus influenzae, Mycoplasma pneumoniae, Streptococcus pneumoniae, Chlamydophila pneumoniae Pharyngitis/Tonsillitis: mild to moderate infections caused by susceptible isolates due to Streptococcus pyogenes as an alternative in individuals who cannot use first line therapy Uncomplicated Skin and Skin Structure Infections: mild to moderate infections caused by susceptible isolates due to Staphylococcus aureus , or Streptococcus pyogenes Treatment and Prophylaxis of Disseminated Mycobacterial Infections: mild to moderate infections caused by susceptible isolates due to Mycobacterium avium or Mycobacterium intracellulare in patients with advanced HIV infection; Pediatric Patients Safety and effectiveness have been established for the treatment of the following conditions or diseases in pediatric patients 6 months and older: Acute Otitis Media: mild to moderate infections caused by susceptible isolates due to Haemophilus influenzae , Moraxella catarrhalis , or Streptococcus pneumoniae Acute Maxillary Sinusitis: mild to moderate infections caused by susceptible isolates due to Haemophilus influenzae , Moraxella catarrhalis , or Streptococcus pneumoniae Community-Acquired Pneumonia: mild to moderate infections caused by susceptible isolates due to Mycoplasma pneumoniae, Streptococcus pneumoniae, Chlamydophila pneumoniae Pharyngitis/Tonsillitis: mild to moderate infections caused by susceptible isolates due to Streptococcus pyogenes as an alternative in individuals who cannot use first line therapy Uncomplicated Skin and Skin Structure Infections: mild to moderate infections caused by susceptible isolates due to Staphylococcus aureus , or Streptococcus pyogenes","History of cholestatic jaundice/hepatic dysfunction associated with prior use of clarithromycin; Concomitant administration with colchicine in patients with renal or hepatic impairment; Concomitant administration with cisapride and pimozide; Concomitant administration with lomitapide, lovastatin, and simvastatin; Concomitant administration with ergotamine or dihydroergotamine; Hypersensitivity to clarithromycin, erythromycin, any macrolide or ketolide drug, or any formulation ingredients",rx; Prescription only,,,"Tablet, extended release tablet, oral suspension; Macrolide Antibiotic",4,
